file,encoding,delimiter,bytes,fields,rows,valid,errors,validPackage,frictionLessError,downloadURL
72,utf-8,",",1563,9,25,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv
72,utf-8,",",1563,9,25,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv
72,utf-8,",",1563,9,25,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv
73,cp1252,",",11527,5,94,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTpiDBcVIBKQAf-RroPzDibmANob5M3X9auJx3DbP_aLRwqdpLPrgwm9aqdjdfpE1B8_oTfowVrvkNS/pub?output=csv
73,cp1252,",",11527,5,94,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTpiDBcVIBKQAf-RroPzDibmANob5M3X9auJx3DbP_aLRwqdpLPrgwm9aqdjdfpE1B8_oTfowVrvkNS/pub?output=csv
73,cp1252,",",11527,5,94,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTpiDBcVIBKQAf-RroPzDibmANob5M3X9auJx3DbP_aLRwqdpLPrgwm9aqdjdfpE1B8_oTfowVrvkNS/pub?output=csv
73,cp1252,",",11527,5,94,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTpiDBcVIBKQAf-RroPzDibmANob5M3X9auJx3DbP_aLRwqdpLPrgwm9aqdjdfpE1B8_oTfowVrvkNS/pub?output=csv
74,utf-8,",",5396,7,70,true,0,true,0,http://dati.comune.matera.it/dataset/6be3e3db-3df1-4322-ad20-68321ce8e1ba/resource/c5e76b97-7bb7-4424-a9e9-c4b2a595a651/download/federalismodemaniale.csv
74,utf-8,",",5396,7,70,true,0,true,0,http://dati.comune.matera.it/dataset/6be3e3db-3df1-4322-ad20-68321ce8e1ba/resource/c5e76b97-7bb7-4424-a9e9-c4b2a595a651/download/federalismodemaniale.csv
74,utf-8,",",5396,7,70,true,0,true,0,http://dati.comune.matera.it/dataset/6be3e3db-3df1-4322-ad20-68321ce8e1ba/resource/c5e76b97-7bb7-4424-a9e9-c4b2a595a651/download/federalismodemaniale.csv
74,utf-8,",",5396,7,70,true,0,true,0,http://dati.comune.matera.it/dataset/6be3e3db-3df1-4322-ad20-68321ce8e1ba/resource/c5e76b97-7bb7-4424-a9e9-c4b2a595a651/download/federalismodemaniale.csv
75,utf-8,",",26698,14,212,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1017839476&single=true&output=csv
75,utf-8,",",26698,14,212,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1017839476&single=true&output=csv
75,utf-8,",",26698,14,212,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1017839476&single=true&output=csv
75,utf-8,",",26698,14,212,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1017839476&single=true&output=csv
76,utf-8,",",912,13,12,false,12,false,0,http://dati.comune.matera.it/dataset/89f99ac7-eb8f-4834-92bf-be00a2551cc2/resource/b9d7debd-49d5-4d8d-a7a4-462460e82f72/download/indicevecchiaiapopmatera2001-2012.csv
76,utf-8,",",912,13,12,false,12,false,0,http://dati.comune.matera.it/dataset/89f99ac7-eb8f-4834-92bf-be00a2551cc2/resource/b9d7debd-49d5-4d8d-a7a4-462460e82f72/download/indicevecchiaiapopmatera2001-2012.csv
76,utf-8,",",912,13,12,false,12,false,0,http://dati.comune.matera.it/dataset/89f99ac7-eb8f-4834-92bf-be00a2551cc2/resource/b9d7debd-49d5-4d8d-a7a4-462460e82f72/download/indicevecchiaiapopmatera2001-2012.csv
76,utf-8,",",912,13,12,false,12,false,0,http://dati.comune.matera.it/dataset/89f99ac7-eb8f-4834-92bf-be00a2551cc2/resource/b9d7debd-49d5-4d8d-a7a4-462460e82f72/download/indicevecchiaiapopmatera2001-2012.csv
77,iso8859-1,",",20352,76,106,false,48,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQWMcO4sAEiA-qUQ73kpqTBV6q5B3SXvRGCNY9lmUGPKrcVmgUjvsF5VIdq1YgywQCdIDV0CpSFmSLf/pub?output=csv
77,iso8859-1,",",20352,76,106,false,48,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQWMcO4sAEiA-qUQ73kpqTBV6q5B3SXvRGCNY9lmUGPKrcVmgUjvsF5VIdq1YgywQCdIDV0CpSFmSLf/pub?output=csv
77,iso8859-1,",",20352,76,106,false,48,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQWMcO4sAEiA-qUQ73kpqTBV6q5B3SXvRGCNY9lmUGPKrcVmgUjvsF5VIdq1YgywQCdIDV0CpSFmSLf/pub?output=csv
77,iso8859-1,",",20352,76,106,false,48,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQWMcO4sAEiA-qUQ73kpqTBV6q5B3SXvRGCNY9lmUGPKrcVmgUjvsF5VIdq1YgywQCdIDV0CpSFmSLf/pub?output=csv
78,iso8859-1,",",2718,6,87,false,4,false,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/2c05e076-61aa-4ee5-a5ed-0813ab3d76a8/download/stranieri2012.csv
78,iso8859-1,",",2718,6,87,false,4,false,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/2c05e076-61aa-4ee5-a5ed-0813ab3d76a8/download/stranieri2012.csv
78,iso8859-1,",",2718,6,87,false,4,false,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/2c05e076-61aa-4ee5-a5ed-0813ab3d76a8/download/stranieri2012.csv
78,iso8859-1,",",2718,6,87,false,4,false,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/2c05e076-61aa-4ee5-a5ed-0813ab3d76a8/download/stranieri2012.csv
80,utf-8,",",4177,9,36,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS4PROhAN-9yQ4g8RVTPCxVJN0Q3k5lxflEOi-5NRklB-Vv-SnJZVVZC9CCC36fhiVztJoI9aDzxtRC/pub?output=csv
80,utf-8,",",4177,9,36,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS4PROhAN-9yQ4g8RVTPCxVJN0Q3k5lxflEOi-5NRklB-Vv-SnJZVVZC9CCC36fhiVztJoI9aDzxtRC/pub?output=csv
80,utf-8,",",4177,9,36,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS4PROhAN-9yQ4g8RVTPCxVJN0Q3k5lxflEOi-5NRklB-Vv-SnJZVVZC9CCC36fhiVztJoI9aDzxtRC/pub?output=csv
80,utf-8,",",4177,9,36,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS4PROhAN-9yQ4g8RVTPCxVJN0Q3k5lxflEOi-5NRklB-Vv-SnJZVVZC9CCC36fhiVztJoI9aDzxtRC/pub?output=csv
81,iso8859-1,",",1132,26,3,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/917f2ef8-e30f-4ea8-8947-f9dd34092c3c/download/immobilicomunalioggettodidismissione.csv
81,iso8859-1,",",1132,26,3,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/917f2ef8-e30f-4ea8-8947-f9dd34092c3c/download/immobilicomunalioggettodidismissione.csv
81,iso8859-1,",",1132,26,3,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/917f2ef8-e30f-4ea8-8947-f9dd34092c3c/download/immobilicomunalioggettodidismissione.csv
81,iso8859-1,",",1132,26,3,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/917f2ef8-e30f-4ea8-8947-f9dd34092c3c/download/immobilicomunalioggettodidismissione.csv
82,utf-8,",",543,13,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvWfG8BPxw2BlaGvyEjBrvO1jDkVkG0N4kBhtpPdIyy9dUwP28XWRXp1DVo5d_qnCYkYY0ShvO9eas/pub?gid=410461662&single=true&output=csv
82,utf-8,",",543,13,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvWfG8BPxw2BlaGvyEjBrvO1jDkVkG0N4kBhtpPdIyy9dUwP28XWRXp1DVo5d_qnCYkYY0ShvO9eas/pub?gid=410461662&single=true&output=csv
82,utf-8,",",543,13,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvWfG8BPxw2BlaGvyEjBrvO1jDkVkG0N4kBhtpPdIyy9dUwP28XWRXp1DVo5d_qnCYkYY0ShvO9eas/pub?gid=410461662&single=true&output=csv
82,utf-8,",",543,13,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvWfG8BPxw2BlaGvyEjBrvO1jDkVkG0N4kBhtpPdIyy9dUwP28XWRXp1DVo5d_qnCYkYY0ShvO9eas/pub?gid=410461662&single=true&output=csv
84,utf-8,",",63433,19,328,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2yZocdKjFfLwqeGQixR1YpqpLI0TKzrOkkOXCecYn4fG1iXKy-bnwPnha0jT_icrUPSC0cS9y-3Ra/pub?output=csv
84,utf-8,",",63433,19,328,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2yZocdKjFfLwqeGQixR1YpqpLI0TKzrOkkOXCecYn4fG1iXKy-bnwPnha0jT_icrUPSC0cS9y-3Ra/pub?output=csv
84,utf-8,",",63433,19,328,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2yZocdKjFfLwqeGQixR1YpqpLI0TKzrOkkOXCecYn4fG1iXKy-bnwPnha0jT_icrUPSC0cS9y-3Ra/pub?output=csv
84,utf-8,",",63433,19,328,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2yZocdKjFfLwqeGQixR1YpqpLI0TKzrOkkOXCecYn4fG1iXKy-bnwPnha0jT_icrUPSC0cS9y-3Ra/pub?output=csv
85,utf-8,",",2556,16,26,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/531f0cb8-2d9f-4cb2-90d9-562bbc98ad47/download/fondirusticioggettodialienazione.csv
85,utf-8,",",2556,16,26,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/531f0cb8-2d9f-4cb2-90d9-562bbc98ad47/download/fondirusticioggettodialienazione.csv
85,utf-8,",",2556,16,26,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/531f0cb8-2d9f-4cb2-90d9-562bbc98ad47/download/fondirusticioggettodialienazione.csv
85,utf-8,",",2556,16,26,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/531f0cb8-2d9f-4cb2-90d9-562bbc98ad47/download/fondirusticioggettodialienazione.csv
86,utf-8,",",614,5,6,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTyrTSdcYbsWylCY2n-aftBtup5KyXO4_M_kvM08a5W7CbxLsbwd4EJdT3Vz1XE_bZyRjzY4wisRAdX/pub?output=csv
86,utf-8,",",614,5,6,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTyrTSdcYbsWylCY2n-aftBtup5KyXO4_M_kvM08a5W7CbxLsbwd4EJdT3Vz1XE_bZyRjzY4wisRAdX/pub?output=csv
86,utf-8,",",614,5,6,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTyrTSdcYbsWylCY2n-aftBtup5KyXO4_M_kvM08a5W7CbxLsbwd4EJdT3Vz1XE_bZyRjzY4wisRAdX/pub?output=csv
86,utf-8,",",614,5,6,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTyrTSdcYbsWylCY2n-aftBtup5KyXO4_M_kvM08a5W7CbxLsbwd4EJdT3Vz1XE_bZyRjzY4wisRAdX/pub?output=csv
87,utf-8,",",2038,5,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRIiiTyLpbmZZ2FQIwDiANh2t42-CAp8vMdIFi6sHOuLALRTjpGZkzzSnJkmw-veEm2m34odc20hS2J/pub?output=csv
87,utf-8,",",2038,5,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRIiiTyLpbmZZ2FQIwDiANh2t42-CAp8vMdIFi6sHOuLALRTjpGZkzzSnJkmw-veEm2m34odc20hS2J/pub?output=csv
87,utf-8,",",2038,5,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRIiiTyLpbmZZ2FQIwDiANh2t42-CAp8vMdIFi6sHOuLALRTjpGZkzzSnJkmw-veEm2m34odc20hS2J/pub?output=csv
87,utf-8,",",2038,5,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRIiiTyLpbmZZ2FQIwDiANh2t42-CAp8vMdIFi6sHOuLALRTjpGZkzzSnJkmw-veEm2m34odc20hS2J/pub?output=csv
88,utf-8,",",1565,12,12,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1730373720&single=true&output=csv
88,utf-8,",",1565,12,12,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1730373720&single=true&output=csv
88,utf-8,",",1565,12,12,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1730373720&single=true&output=csv
88,utf-8,",",1565,12,12,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1730373720&single=true&output=csv
89,utf-8,",",409680,20,2701,true,0,true,0,https://goo.gl/XX2wbC
89,utf-8,",",409680,20,2701,true,0,true,0,https://goo.gl/XX2wbC
89,utf-8,",",409680,20,2701,true,0,true,0,https://goo.gl/XX2wbC
89,utf-8,",",409680,20,2701,true,0,true,0,https://goo.gl/XX2wbC
90,utf-8,",",3073,5,22,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgLrD25kjeZ3JjXgKXe2RpDd4a0urzOZhZ3RSP9m9Hbfql8D0AaG0rSTVf_noAQ4q4OP9T-qa8x8PB/pub?output=csv
90,utf-8,",",3073,5,22,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgLrD25kjeZ3JjXgKXe2RpDd4a0urzOZhZ3RSP9m9Hbfql8D0AaG0rSTVf_noAQ4q4OP9T-qa8x8PB/pub?output=csv
90,utf-8,",",3073,5,22,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgLrD25kjeZ3JjXgKXe2RpDd4a0urzOZhZ3RSP9m9Hbfql8D0AaG0rSTVf_noAQ4q4OP9T-qa8x8PB/pub?output=csv
90,utf-8,",",3073,5,22,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgLrD25kjeZ3JjXgKXe2RpDd4a0urzOZhZ3RSP9m9Hbfql8D0AaG0rSTVf_noAQ4q4OP9T-qa8x8PB/pub?output=csv
92,utf-8,",",743,5,8,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTzONQ5Q1yI_rlP39o1lmV0GYRWnHevo85gCeSjqS9ckBVKotA8EAYYGkoQUcHEsFmJFEOSBOOdLujk/pub?output=csv
92,utf-8,",",743,5,8,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTzONQ5Q1yI_rlP39o1lmV0GYRWnHevo85gCeSjqS9ckBVKotA8EAYYGkoQUcHEsFmJFEOSBOOdLujk/pub?output=csv
92,utf-8,",",743,5,8,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTzONQ5Q1yI_rlP39o1lmV0GYRWnHevo85gCeSjqS9ckBVKotA8EAYYGkoQUcHEsFmJFEOSBOOdLujk/pub?output=csv
92,utf-8,",",743,5,8,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTzONQ5Q1yI_rlP39o1lmV0GYRWnHevo85gCeSjqS9ckBVKotA8EAYYGkoQUcHEsFmJFEOSBOOdLujk/pub?output=csv
93,utf-8,",",5282,5,41,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQjmCgbgXkSnK0GIc8zDkJ_CLH3_e87Y3nbI-V0ReGmrh9wVdP2t8Whjtlg50y8Aicy8yPmAKTnz1y/pub?output=csv
93,utf-8,",",5282,5,41,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQjmCgbgXkSnK0GIc8zDkJ_CLH3_e87Y3nbI-V0ReGmrh9wVdP2t8Whjtlg50y8Aicy8yPmAKTnz1y/pub?output=csv
93,utf-8,",",5282,5,41,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQjmCgbgXkSnK0GIc8zDkJ_CLH3_e87Y3nbI-V0ReGmrh9wVdP2t8Whjtlg50y8Aicy8yPmAKTnz1y/pub?output=csv
93,utf-8,",",5282,5,41,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQjmCgbgXkSnK0GIc8zDkJ_CLH3_e87Y3nbI-V0ReGmrh9wVdP2t8Whjtlg50y8Aicy8yPmAKTnz1y/pub?output=csv
94,utf-8,",",3216,7,85,true,0,true,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/a62c417f-0507-4161-8947-3b4460c904d2/download/stranieriresidenti2014.csv
94,utf-8,",",3216,7,85,true,0,true,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/a62c417f-0507-4161-8947-3b4460c904d2/download/stranieriresidenti2014.csv
94,utf-8,",",3216,7,85,true,0,true,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/a62c417f-0507-4161-8947-3b4460c904d2/download/stranieriresidenti2014.csv
94,utf-8,",",3216,7,85,true,0,true,0,http://dati.comune.matera.it/dataset/8afefc12-85e0-4e2f-8b11-733bb95b1bf7/resource/a62c417f-0507-4161-8947-3b4460c904d2/download/stranieriresidenti2014.csv
95,utf-8,",",20547,15,112,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRE8CXVaaMSEreF0bCzR1J09yCARCbE4xX6U57WWkiyGXzO9UJVExmnqYW_Wi263_aaIaRshUmV-Hl1/pub?gid=0&single=true&output=csv
95,utf-8,",",20547,15,112,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRE8CXVaaMSEreF0bCzR1J09yCARCbE4xX6U57WWkiyGXzO9UJVExmnqYW_Wi263_aaIaRshUmV-Hl1/pub?gid=0&single=true&output=csv
95,utf-8,",",20547,15,112,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRE8CXVaaMSEreF0bCzR1J09yCARCbE4xX6U57WWkiyGXzO9UJVExmnqYW_Wi263_aaIaRshUmV-Hl1/pub?gid=0&single=true&output=csv
95,utf-8,",",20547,15,112,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRE8CXVaaMSEreF0bCzR1J09yCARCbE4xX6U57WWkiyGXzO9UJVExmnqYW_Wi263_aaIaRshUmV-Hl1/pub?gid=0&single=true&output=csv
96,utf-8,",",66715,15,468,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=26988434&single=true&output=csv
96,utf-8,",",66715,15,468,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=26988434&single=true&output=csv
96,utf-8,",",66715,15,468,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=26988434&single=true&output=csv
96,utf-8,",",66715,15,468,false,3,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=26988434&single=true&output=csv
97,utf-8,",",4098,14,17,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT7hbMvoUwgvPhVd1gY8L9FnjH8diRYrwAwHyWUmXr1qWsJAjp7AJMymf0M_wezv9wNX7LCeyGpm6x6/pub?output=csv
97,utf-8,",",4098,14,17,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT7hbMvoUwgvPhVd1gY8L9FnjH8diRYrwAwHyWUmXr1qWsJAjp7AJMymf0M_wezv9wNX7LCeyGpm6x6/pub?output=csv
97,utf-8,",",4098,14,17,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT7hbMvoUwgvPhVd1gY8L9FnjH8diRYrwAwHyWUmXr1qWsJAjp7AJMymf0M_wezv9wNX7LCeyGpm6x6/pub?output=csv
97,utf-8,",",4098,14,17,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT7hbMvoUwgvPhVd1gY8L9FnjH8diRYrwAwHyWUmXr1qWsJAjp7AJMymf0M_wezv9wNX7LCeyGpm6x6/pub?output=csv
98,utf-8,",",31369,1,988,false,399,false,0,http://dati.comune.matera.it
98,utf-8,",",31369,1,988,false,399,false,0,http://dati.comune.matera.it
98,utf-8,",",31369,1,988,false,399,false,0,http://dati.comune.matera.it
98,utf-8,",",31369,1,988,false,399,false,0,http://dati.comune.matera.it
99,utf-8,",",200,2,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRkvvjRcnftBZ_k5387wzXGv5CEjOSzsWwOtz43pCsKqgPNKLMlIT10c_TqL8ROCnf_xbj7jBYVVcso/pub?output=csv
99,utf-8,",",200,2,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRkvvjRcnftBZ_k5387wzXGv5CEjOSzsWwOtz43pCsKqgPNKLMlIT10c_TqL8ROCnf_xbj7jBYVVcso/pub?output=csv
99,utf-8,",",200,2,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRkvvjRcnftBZ_k5387wzXGv5CEjOSzsWwOtz43pCsKqgPNKLMlIT10c_TqL8ROCnf_xbj7jBYVVcso/pub?output=csv
99,utf-8,",",200,2,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vRkvvjRcnftBZ_k5387wzXGv5CEjOSzsWwOtz43pCsKqgPNKLMlIT10c_TqL8ROCnf_xbj7jBYVVcso/pub?output=csv
100,utf-8,",",1447,11,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1061491485&single=true&output=csv
100,utf-8,",",1447,11,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1061491485&single=true&output=csv
100,utf-8,",",1447,11,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1061491485&single=true&output=csv
100,utf-8,",",1447,11,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTj3s9jj7shHskVEx4uox9IDn0TQomgYiZ8whfZbvOpvLqWkxrxVV17OCsoJrqmvfWSrG1n5GCZT1Qn/pub?gid=1061491485&single=true&output=csv
101,utf-8,",",232,9,2,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgTdOPpj4VaA_etntg6LJ1-xPOFmoFOJYp4-umsI5IYErK3LXKceVbYMs9IKf999XTnHo2lnJDxjQX/pub?gid=0&single=true&output=csv
101,utf-8,",",232,9,2,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgTdOPpj4VaA_etntg6LJ1-xPOFmoFOJYp4-umsI5IYErK3LXKceVbYMs9IKf999XTnHo2lnJDxjQX/pub?gid=0&single=true&output=csv
101,utf-8,",",232,9,2,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgTdOPpj4VaA_etntg6LJ1-xPOFmoFOJYp4-umsI5IYErK3LXKceVbYMs9IKf999XTnHo2lnJDxjQX/pub?gid=0&single=true&output=csv
101,utf-8,",",232,9,2,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgTdOPpj4VaA_etntg6LJ1-xPOFmoFOJYp4-umsI5IYErK3LXKceVbYMs9IKf999XTnHo2lnJDxjQX/pub?gid=0&single=true&output=csv
102,utf-8,",",1323,7,15,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQCBfAoupivm-Jl1PeCoe0h_UnqEpBpkW3Mc1gSUQi47Kwv6qvhDiEw_7A_45p-qHZ5EOoWkbPboTSm/pub?output=csv
102,utf-8,",",1323,7,15,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQCBfAoupivm-Jl1PeCoe0h_UnqEpBpkW3Mc1gSUQi47Kwv6qvhDiEw_7A_45p-qHZ5EOoWkbPboTSm/pub?output=csv
102,utf-8,",",1323,7,15,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQCBfAoupivm-Jl1PeCoe0h_UnqEpBpkW3Mc1gSUQi47Kwv6qvhDiEw_7A_45p-qHZ5EOoWkbPboTSm/pub?output=csv
